LineId,Date,Timestamp,EventCode,MessageType,Content,EventId,EventTemplate,ParameterList
191,2019-08-23,22:29:58.391,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-osd]: known: [], release_name: airship-ucp-ceph-osd[00m",504c3566,armada.handlers.chart_deploy <*> <*> known <*> release_name airship-ucp-ceph-osd[00m,"['[-] [chart=ucp-ceph-osd]:', '[],']"
192,2019-08-23,22:29:58.391,9,INFO,armada.handlers.chartbuilder [-] [chart=ucp-ceph-osd]: Building dependency chart ceph-htk for release ucp-ceph-osd.[00m,70c57d57,armada.handlers.chartbuilder <*> <*> Building dependency chart <*> for release <*>,"['[-] [chart=ucp-ceph-osd]:', 'ceph-htk', 'ucp-ceph-osd.\x1b[00m']"
193,2019-08-23,22:29:58.400,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-osd]: Installing release airship-ucp-ceph-osd in namespace ceph, wait=True, timeout=900s[00m",3e56065d,armada.handlers.chart_deploy <*> <*> Installing release <*> in namespace <*> wait <*> timeout <*>,"['[-] [chart=ucp-ceph-osd]:', 'airship-ucp-ceph-osd', 'ceph,', 'True,', '900s\x1b[00m']"
194,2019-08-23,22:29:58.403,9,INFO,"armada.handlers.tiller [-] [chart=ucp-ceph-osd]: Helm install release: wait=True, timeout=900[00m",e1e364e7,armada.handlers.tiller <*> <*> Helm install release wait <*> timeout <*>,"['[-] [chart=ucp-ceph-osd]:', 'True,', '900\x1b[00m']"
195,2019-08-23,22:32:18.848,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-osd]: Install completed with results from Tiller: {'namespace': 'ceph', 'release': 'airship-ucp-ceph-osd', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",68d3ee89,armada.handlers.chart_deploy <*> <*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,"['[-] [chart=ucp-ceph-osd]:', ""'ceph',"", ""'airship-ucp-ceph-osd',""]"
196,2019-08-23,22:32:18.848,9,INFO,"armada.handlers.wait [-] [chart=ucp-ceph-osd]: Waiting for resource type=job, namespace=ceph labels=release_group=airship-ucp-ceph-osd required=False for 760s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-ceph-osd]:', 'job,', 'ceph', 'airship-ucp-ceph-osd', 'False', '760s\x1b[00m']"
197,2019-08-23,22:32:18.851,9,INFO,"armada.handlers.wait [-] [chart=ucp-ceph-osd]: Waiting for resource type=pod, namespace=ceph labels=release_group=airship-ucp-ceph-osd required=True for 760s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-ceph-osd]:', 'pod,', 'ceph', 'airship-ucp-ceph-osd', 'True', '760s\x1b[00m']"
198,2019-08-23,22:32:18.869,9,INFO,armada.handlers.test [-] [chart=ucp-ceph-osd]: RUNNING: airship-ucp-ceph-osd tests with timeout=300s[00m,fb8fd46c,armada.handlers.test <*> <*> RUNNING <*> tests with timeout 300s[00m,"['[-] [chart=ucp-ceph-osd]:', 'airship-ucp-ceph-osd']"
199,2019-08-23,22:32:18.887,9,INFO,"armada.handlers.tiller [-] [chart=ucp-ceph-osd]: Running Helm test: release=airship-ucp-ceph-osd, timeout=300[00m",33125623,armada.handlers.tiller <*> <*> Running Helm test release <*> timeout 300[00m,"['[-] [chart=ucp-ceph-osd]:', 'airship-ucp-ceph-osd,']"
200,2019-08-23,22:32:18.897,9,INFO,armada.handlers.tiller [-] [chart=ucp-ceph-osd]: RUNNING: airship-ucp-ceph-osd-test[00m,58a8eb4c,armada.handlers.tiller <*> <*> <*> airship-ucp-ceph-osd-test[00m,"['', '[-] [chart=ucp-ceph-osd]: RUNNING']"
201,2019-08-23,22:32:24.574,9,INFO,armada.handlers.tiller [-] [chart=ucp-ceph-osd]: PASSED: airship-ucp-ceph-osd-test[00m,58a8eb4c,armada.handlers.tiller <*> <*> <*> airship-ucp-ceph-osd-test[00m,"['', '[-] [chart=ucp-ceph-osd]: PASSED']"
202,2019-08-23,22:32:24.675,9,INFO,armada.handlers.test [-] [chart=ucp-ceph-osd]: PASSED: airship-ucp-ceph-osd[00m,4ab8023c,armada.handlers.test <*> <*> PASSED <*>,"['[-] [chart=ucp-ceph-osd]:', 'airship-ucp-ceph-osd\x1b[00m']"
203,2019-08-23,22:32:24.675,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-client]: Processing Chart, release=airship-ucp-ceph-client[00m",09280669,armada.handlers.chart_deploy <*> <*> Processing Chart release <*>,"['[-] [chart=ucp-ceph-client]:', 'airship-ucp-ceph-client\x1b[00m']"
204,2019-08-23,22:32:24.675,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-client]: known: [], release_name: airship-ucp-ceph-client[00m",7f04e780,armada.handlers.chart_deploy <*> <*> known <*> release_name airship-ucp-ceph-client[00m,"['[-] [chart=ucp-ceph-client]:', '[],']"
205,2019-08-23,22:32:24.675,9,INFO,armada.handlers.chartbuilder [-] [chart=ucp-ceph-client]: Building dependency chart ceph-htk for release ucp-ceph-client.[00m,70c57d57,armada.handlers.chartbuilder <*> <*> Building dependency chart <*> for release <*>,"['[-] [chart=ucp-ceph-client]:', 'ceph-htk', 'ucp-ceph-client.\x1b[00m']"
206,2019-08-23,22:32:24.686,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-client]: Installing release airship-ucp-ceph-client in namespace ceph, wait=True, timeout=900s[00m",3e56065d,armada.handlers.chart_deploy <*> <*> Installing release <*> in namespace <*> wait <*> timeout <*>,"['[-] [chart=ucp-ceph-client]:', 'airship-ucp-ceph-client', 'ceph,', 'True,', '900s\x1b[00m']"
207,2019-08-23,22:32:24.689,9,INFO,"armada.handlers.tiller [-] [chart=ucp-ceph-client]: Helm install release: wait=True, timeout=900[00m",e1e364e7,armada.handlers.tiller <*> <*> Helm install release wait <*> timeout <*>,"['[-] [chart=ucp-ceph-client]:', 'True,', '900\x1b[00m']"
208,2019-08-23,22:37:11.608,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-client]: Install completed with results from Tiller: {'namespace': 'ceph', 'release': 'airship-ucp-ceph-client', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",68d3ee89,armada.handlers.chart_deploy <*> <*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,"['[-] [chart=ucp-ceph-client]:', ""'ceph',"", ""'airship-ucp-ceph-client',""]"
209,2019-08-23,22:37:11.608,9,INFO,"armada.handlers.wait [-] [chart=ucp-ceph-client]: Waiting for resource type=job, namespace=ceph labels=release_group=airship-ucp-ceph-client required=False for 613s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-ceph-client]:', 'job,', 'ceph', 'airship-ucp-ceph-client', 'False', '613s\x1b[00m']"
210,2019-08-23,22:37:11.613,9,INFO,"armada.handlers.wait [-] [chart=ucp-ceph-client]: Waiting for resource type=pod, namespace=ceph labels=release_group=airship-ucp-ceph-client required=True for 613s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-ceph-client]:', 'pod,', 'ceph', 'airship-ucp-ceph-client', 'True', '613s\x1b[00m']"
211,2019-08-23,22:37:11.626,9,INFO,armada.handlers.test [-] [chart=ucp-ceph-client]: RUNNING: airship-ucp-ceph-client tests with timeout=300s[00m,fb8fd46c,armada.handlers.test <*> <*> RUNNING <*> tests with timeout 300s[00m,"['[-] [chart=ucp-ceph-client]:', 'airship-ucp-ceph-client']"
212,2019-08-23,22:37:11.638,9,INFO,"armada.handlers.tiller [-] [chart=ucp-ceph-client]: Running Helm test: release=airship-ucp-ceph-client, timeout=300[00m",33125623,armada.handlers.tiller <*> <*> Running Helm test release <*> timeout 300[00m,"['[-] [chart=ucp-ceph-client]:', 'airship-ucp-ceph-client,']"
213,2019-08-23,22:37:11.651,9,INFO,armada.handlers.tiller [-] [chart=ucp-ceph-client]: RUNNING: airship-ucp-ceph-client-test[00m,b6a6e520,armada.handlers.tiller <*> <*> <*> airship-ucp-ceph-client-test[00m,"['', '[-] [chart=ucp-ceph-client]: RUNNING']"
214,2019-08-23,22:37:19.404,9,INFO,armada.handlers.tiller [-] [chart=ucp-ceph-client]: PASSED: airship-ucp-ceph-client-test[00m,b6a6e520,armada.handlers.tiller <*> <*> <*> airship-ucp-ceph-client-test[00m,"['', '[-] [chart=ucp-ceph-client]: PASSED']"
215,2019-08-23,22:37:19.532,9,INFO,armada.handlers.test [-] [chart=ucp-ceph-client]: PASSED: airship-ucp-ceph-client[00m,4ab8023c,armada.handlers.test <*> <*> PASSED <*>,"['[-] [chart=ucp-ceph-client]:', 'airship-ucp-ceph-client\x1b[00m']"
216,2019-08-23,22:37:19.532,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-provisioners]: Processing Chart, release=airship-ucp-ceph-provisioners[00m",09280669,armada.handlers.chart_deploy <*> <*> Processing Chart release <*>,"['[-] [chart=ucp-ceph-provisioners]:', 'airship-ucp-ceph-provisioners\x1b[00m']"
217,2019-08-23,22:37:19.532,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-provisioners]: known: [], release_name: airship-ucp-ceph-provisioners[00m",cf8ccc47,armada.handlers.chart_deploy <*> <*> known <*> release_name airship-ucp-ceph-provisioners[00m,"['[-] [chart=ucp-ceph-provisioners]:', '[],']"
218,2019-08-23,22:37:19.532,9,INFO,armada.handlers.chartbuilder [-] [chart=ucp-ceph-provisioners]: Building dependency chart ceph-htk for release ucp-ceph-provisioners.[00m,70c57d57,armada.handlers.chartbuilder <*> <*> Building dependency chart <*> for release <*>,"['[-] [chart=ucp-ceph-provisioners]:', 'ceph-htk', 'ucp-ceph-provisioners.\x1b[00m']"
219,2019-08-23,22:37:19.542,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-provisioners]: Installing release airship-ucp-ceph-provisioners in namespace ceph, wait=True, timeout=900s[00m",3e56065d,armada.handlers.chart_deploy <*> <*> Installing release <*> in namespace <*> wait <*> timeout <*>,"['[-] [chart=ucp-ceph-provisioners]:', 'airship-ucp-ceph-provisioners', 'ceph,', 'True,', '900s\x1b[00m']"
220,2019-08-23,22:37:19.545,9,INFO,"armada.handlers.tiller [-] [chart=ucp-ceph-provisioners]: Helm install release: wait=True, timeout=900[00m",e1e364e7,armada.handlers.tiller <*> <*> Helm install release wait <*> timeout <*>,"['[-] [chart=ucp-ceph-provisioners]:', 'True,', '900\x1b[00m']"
221,2019-08-23,22:37:44.143,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-provisioners]: Install completed with results from Tiller: {'namespace': 'ceph', 'release': 'airship-ucp-ceph-provisioners', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",68d3ee89,armada.handlers.chart_deploy <*> <*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,"['[-] [chart=ucp-ceph-provisioners]:', ""'ceph',"", ""'airship-ucp-ceph-provisioners',""]"
222,2019-08-23,22:37:44.144,9,INFO,"armada.handlers.wait [-] [chart=ucp-ceph-provisioners]: Waiting for resource type=job, namespace=ceph labels=release_group=airship-ucp-ceph-provisioners required=False for 875s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-ceph-provisioners]:', 'job,', 'ceph', 'airship-ucp-ceph-provisioners', 'False', '875s\x1b[00m']"
223,2019-08-23,22:37:44.148,9,INFO,"armada.handlers.wait [-] [chart=ucp-ceph-provisioners]: Waiting for resource type=pod, namespace=ceph labels=release_group=airship-ucp-ceph-provisioners required=True for 875s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-ceph-provisioners]:', 'pod,', 'ceph', 'airship-ucp-ceph-provisioners', 'True', '875s\x1b[00m']"
224,2019-08-23,22:37:44.160,9,INFO,armada.handlers.test [-] [chart=ucp-ceph-provisioners]: RUNNING: airship-ucp-ceph-provisioners tests with timeout=300s[00m,fb8fd46c,armada.handlers.test <*> <*> RUNNING <*> tests with timeout 300s[00m,"['[-] [chart=ucp-ceph-provisioners]:', 'airship-ucp-ceph-provisioners']"
225,2019-08-23,22:37:44.172,9,INFO,"armada.handlers.tiller [-] [chart=ucp-ceph-provisioners]: Running Helm test: release=airship-ucp-ceph-provisioners, timeout=300[00m",33125623,armada.handlers.tiller <*> <*> Running Helm test release <*> timeout 300[00m,"['[-] [chart=ucp-ceph-provisioners]:', 'airship-ucp-ceph-provisioners,']"
226,2019-08-23,22:37:44.181,9,INFO,armada.handlers.tiller [-] [chart=ucp-ceph-provisioners]: No Tests Found[00m,5953396f,armada.handlers.tiller <*> <*> No Tests Found[00m,['[-] [chart=ucp-ceph-provisioners]:']
227,2019-08-23,22:37:44.262,9,INFO,armada.handlers.test [-] [chart=ucp-ceph-provisioners]: PASSED: airship-ucp-ceph-provisioners[00m,4ab8023c,armada.handlers.test <*> <*> PASSED <*>,"['[-] [chart=ucp-ceph-provisioners]:', 'airship-ucp-ceph-provisioners\x1b[00m']"
228,2019-08-23,22:37:44.262,9,INFO,armada.handlers.armada [-] All Charts applied in ChartGroup ucp-ceph.[00m,270e1445,armada.handlers.armada <*> All Charts applied in ChartGroup <*>,"['[-]', 'ucp-ceph.\x1b[00m']"
229,2019-08-23,22:37:44.262,9,INFO,"armada.handlers.armada [-] Processing ChartGroup: ucp-ceph-config (Ceph config for Airship namespace(s)), sequenced=False[00m",3252bb34,armada.handlers.armada <*> Processing ChartGroup <*> <*> sequenced <*>,"['[-]', 'ucp-ceph-config (Ceph config for Airship namespace(s)),', 'False\x1b[00m']"
230,2019-08-23,22:37:44.263,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-config]: Processing Chart, release=airship-ucp-ceph-config[00m",09280669,armada.handlers.chart_deploy <*> <*> Processing Chart release <*>,"['[-] [chart=ucp-ceph-config]:', 'airship-ucp-ceph-config\x1b[00m']"
231,2019-08-23,22:37:44.263,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-config]: known: [], release_name: airship-ucp-ceph-config[00m",d2e1464f,armada.handlers.chart_deploy <*> <*> known <*> release_name airship-ucp-ceph-config[00m,"['[-] [chart=ucp-ceph-config]:', '[],']"
232,2019-08-23,22:37:44.263,9,INFO,armada.handlers.chartbuilder [-] [chart=ucp-ceph-config]: Building dependency chart ceph-htk for release ucp-ceph-config.[00m,70c57d57,armada.handlers.chartbuilder <*> <*> Building dependency chart <*> for release <*>,"['[-] [chart=ucp-ceph-config]:', 'ceph-htk', 'ucp-ceph-config.\x1b[00m']"
233,2019-08-23,22:37:44.273,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-config]: Installing release airship-ucp-ceph-config in namespace ucp, wait=True, timeout=900s[00m",3e56065d,armada.handlers.chart_deploy <*> <*> Installing release <*> in namespace <*> wait <*> timeout <*>,"['[-] [chart=ucp-ceph-config]:', 'airship-ucp-ceph-config', 'ucp,', 'True,', '900s\x1b[00m']"
234,2019-08-23,22:37:44.275,9,INFO,"armada.handlers.tiller [-] [chart=ucp-ceph-config]: Helm install release: wait=True, timeout=900[00m",e1e364e7,armada.handlers.tiller <*> <*> Helm install release wait <*> timeout <*>,"['[-] [chart=ucp-ceph-config]:', 'True,', '900\x1b[00m']"
235,2019-08-23,22:37:46.585,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ceph-config]: Install completed with results from Tiller: {'namespace': 'ucp', 'release': 'airship-ucp-ceph-config', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",68d3ee89,armada.handlers.chart_deploy <*> <*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,"['[-] [chart=ucp-ceph-config]:', ""'ucp',"", ""'airship-ucp-ceph-config',""]"
236,2019-08-23,22:37:46.586,9,INFO,"armada.handlers.wait [-] [chart=ucp-ceph-config]: Waiting for resource type=job, namespace=ucp labels=release_group=airship-ucp-ceph-config required=False for 898s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-ceph-config]:', 'job,', 'ucp', 'airship-ucp-ceph-config', 'False', '898s\x1b[00m']"
237,2019-08-23,22:37:49.226,9,INFO,"armada.handlers.wait [-] [chart=ucp-ceph-config]: Waiting for resource type=pod, namespace=ucp labels=release_group=airship-ucp-ceph-config required=True for 895s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-ceph-config]:', 'pod,', 'ucp', 'airship-ucp-ceph-config', 'True', '895s\x1b[00m']"
238,2019-08-23,22:37:49.232,9,INFO,armada.handlers.test [-] [chart=ucp-ceph-config]: RUNNING: airship-ucp-ceph-config tests with timeout=300s[00m,fb8fd46c,armada.handlers.test <*> <*> RUNNING <*> tests with timeout 300s[00m,"['[-] [chart=ucp-ceph-config]:', 'airship-ucp-ceph-config']"
239,2019-08-23,22:37:49.237,9,INFO,"armada.handlers.tiller [-] [chart=ucp-ceph-config]: Running Helm test: release=airship-ucp-ceph-config, timeout=300[00m",33125623,armada.handlers.tiller <*> <*> Running Helm test release <*> timeout 300[00m,"['[-] [chart=ucp-ceph-config]:', 'airship-ucp-ceph-config,']"
240,2019-08-23,22:37:49.248,9,INFO,armada.handlers.tiller [-] [chart=ucp-ceph-config]: RUNNING: airship-ucp-ceph-config-test[00m,ae86e605,armada.handlers.tiller <*> <*> <*> airship-ucp-ceph-config-test[00m,"['', '[-] [chart=ucp-ceph-config]: RUNNING']"
241,2019-08-23,22:38:33.810,9,INFO,armada.handlers.tiller [-] [chart=ucp-ceph-config]: PASSED: airship-ucp-ceph-config-test[00m,ae86e605,armada.handlers.tiller <*> <*> <*> airship-ucp-ceph-config-test[00m,"['', '[-] [chart=ucp-ceph-config]: PASSED']"
242,2019-08-23,22:38:33.876,9,INFO,armada.handlers.test [-] [chart=ucp-ceph-config]: PASSED: airship-ucp-ceph-config[00m,4ab8023c,armada.handlers.test <*> <*> PASSED <*>,"['[-] [chart=ucp-ceph-config]:', 'airship-ucp-ceph-config\x1b[00m']"
243,2019-08-23,22:38:33.876,9,INFO,armada.handlers.armada [-] All Charts applied in ChartGroup ucp-ceph-config.[00m,270e1445,armada.handlers.armada <*> All Charts applied in ChartGroup <*>,"['[-]', 'ucp-ceph-config.\x1b[00m']"
244,2019-08-23,22:38:33.877,9,INFO,"armada.handlers.armada [-] Processing ChartGroup: ucp-core (Common Airship Components), sequenced=False[00m",3252bb34,armada.handlers.armada <*> Processing ChartGroup <*> <*> sequenced <*>,"['[-]', 'ucp-core (Common Airship Components),', 'False\x1b[00m']"
245,2019-08-23,22:38:33.877,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ingress]: Processing Chart, release=airship-ingress[00m",09280669,armada.handlers.chart_deploy <*> <*> Processing Chart release <*>,"['[-] [chart=ucp-ingress]:', 'airship-ingress\x1b[00m']"
246,2019-08-23,22:38:33.877,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ingress]: known: [], release_name: airship-ingress[00m",cf740d9c,armada.handlers.chart_deploy <*> <*> known <*> release_name airship-ingress[00m,"['[-] [chart=ucp-ingress]:', '[],']"
247,2019-08-23,22:38:33.878,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-mariadb]: Processing Chart, release=airship-ucp-mariadb[00m",09280669,armada.handlers.chart_deploy <*> <*> Processing Chart release <*>,"['[-] [chart=ucp-mariadb]:', 'airship-ucp-mariadb\x1b[00m']"
248,2019-08-23,22:38:33.878,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-postgresql]: Processing Chart, release=airship-ucp-postgresql[00m",09280669,armada.handlers.chart_deploy <*> <*> Processing Chart release <*>,"['[-] [chart=ucp-postgresql]:', 'airship-ucp-postgresql\x1b[00m']"
249,2019-08-23,22:38:33.878,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-mariadb]: known: [], release_name: airship-ucp-mariadb[00m",f1f43d40,armada.handlers.chart_deploy <*> <*> known <*> release_name airship-ucp-mariadb[00m,"['[-] [chart=ucp-mariadb]:', '[],']"
250,2019-08-23,22:38:33.878,9,INFO,armada.handlers.chartbuilder [-] [chart=ucp-ingress]: Building dependency chart ucp-ingress-htk for release ingress.[00m,70c57d57,armada.handlers.chartbuilder <*> <*> Building dependency chart <*> for release <*>,"['[-] [chart=ucp-ingress]:', 'ucp-ingress-htk', 'ingress.\x1b[00m']"
251,2019-08-23,22:38:33.879,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-rabbitmq]: Processing Chart, release=airship-ucp-rabbitmq[00m",09280669,armada.handlers.chart_deploy <*> <*> Processing Chart release <*>,"['[-] [chart=ucp-rabbitmq]:', 'airship-ucp-rabbitmq\x1b[00m']"
252,2019-08-23,22:38:33.879,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-postgresql]: known: [], release_name: airship-ucp-postgresql[00m",6b9c0101,armada.handlers.chart_deploy <*> <*> known <*> release_name airship-ucp-postgresql[00m,"['[-] [chart=ucp-postgresql]:', '[],']"
253,2019-08-23,22:38:33.880,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-rabbitmq]: known: [], release_name: airship-ucp-rabbitmq[00m",92ca69f7,armada.handlers.chart_deploy <*> <*> known <*> release_name airship-ucp-rabbitmq[00m,"['[-] [chart=ucp-rabbitmq]:', '[],']"
254,2019-08-23,22:38:33.883,9,INFO,armada.handlers.chartbuilder [-] [chart=ucp-mariadb]: Building dependency chart mariadb-htk for release ucp-mariadb.[00m,70c57d57,armada.handlers.chartbuilder <*> <*> Building dependency chart <*> for release <*>,"['[-] [chart=ucp-mariadb]:', 'mariadb-htk', 'ucp-mariadb.\x1b[00m']"
255,2019-08-23,22:38:33.883,9,INFO,armada.handlers.chartbuilder [-] [chart=ucp-postgresql]: Building dependency chart postgres-htk for release ucp-postgresql.[00m,70c57d57,armada.handlers.chartbuilder <*> <*> Building dependency chart <*> for release <*>,"['[-] [chart=ucp-postgresql]:', 'postgres-htk', 'ucp-postgresql.\x1b[00m']"
256,2019-08-23,22:38:33.889,9,INFO,armada.handlers.chartbuilder [-] [chart=ucp-rabbitmq]: Building dependency chart ucp-rabbitmq-htk for release ucp-rabbitmq.[00m,70c57d57,armada.handlers.chartbuilder <*> <*> Building dependency chart <*> for release <*>,"['[-] [chart=ucp-rabbitmq]:', 'ucp-rabbitmq-htk', 'ucp-rabbitmq.\x1b[00m']"
257,2019-08-23,22:38:33.954,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ingress]: Installing release airship-ingress in namespace ucp, wait=True, timeout=300s[00m",3e56065d,armada.handlers.chart_deploy <*> <*> Installing release <*> in namespace <*> wait <*> timeout <*>,"['[-] [chart=ucp-ingress]:', 'airship-ingress', 'ucp,', 'True,', '300s\x1b[00m']"
258,2019-08-23,22:38:33.956,9,INFO,"armada.handlers.tiller [-] [chart=ucp-ingress]: Helm install release: wait=True, timeout=300[00m",e1e364e7,armada.handlers.tiller <*> <*> Helm install release wait <*> timeout <*>,"['[-] [chart=ucp-ingress]:', 'True,', '300\x1b[00m']"
259,2019-08-23,22:38:33.958,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-postgresql]: Installing release airship-ucp-postgresql in namespace ucp, wait=True, timeout=1800s[00m",3e56065d,armada.handlers.chart_deploy <*> <*> Installing release <*> in namespace <*> wait <*> timeout <*>,"['[-] [chart=ucp-postgresql]:', 'airship-ucp-postgresql', 'ucp,', 'True,', '1800s\x1b[00m']"
260,2019-08-23,22:38:33.961,9,INFO,"armada.handlers.tiller [-] [chart=ucp-postgresql]: Helm install release: wait=True, timeout=1800[00m",e1e364e7,armada.handlers.tiller <*> <*> Helm install release wait <*> timeout <*>,"['[-] [chart=ucp-postgresql]:', 'True,', '1800\x1b[00m']"
261,2019-08-23,22:38:33.962,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-rabbitmq]: Installing release airship-ucp-rabbitmq in namespace ucp, wait=True, timeout=300s[00m",3e56065d,armada.handlers.chart_deploy <*> <*> Installing release <*> in namespace <*> wait <*> timeout <*>,"['[-] [chart=ucp-rabbitmq]:', 'airship-ucp-rabbitmq', 'ucp,', 'True,', '300s\x1b[00m']"
262,2019-08-23,22:38:33.965,9,INFO,"armada.handlers.tiller [-] [chart=ucp-rabbitmq]: Helm install release: wait=True, timeout=300[00m",e1e364e7,armada.handlers.tiller <*> <*> Helm install release wait <*> timeout <*>,"['[-] [chart=ucp-rabbitmq]:', 'True,', '300\x1b[00m']"
263,2019-08-23,22:38:33.967,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-mariadb]: Installing release airship-ucp-mariadb in namespace ucp, wait=True, timeout=300s[00m",3e56065d,armada.handlers.chart_deploy <*> <*> Installing release <*> in namespace <*> wait <*> timeout <*>,"['[-] [chart=ucp-mariadb]:', 'airship-ucp-mariadb', 'ucp,', 'True,', '300s\x1b[00m']"
264,2019-08-23,22:38:33.970,9,INFO,"armada.handlers.tiller [-] [chart=ucp-mariadb]: Helm install release: wait=True, timeout=300[00m",e1e364e7,armada.handlers.tiller <*> <*> Helm install release wait <*> timeout <*>,"['[-] [chart=ucp-mariadb]:', 'True,', '300\x1b[00m']"
265,2019-08-23,22:38:52.756,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-ingress]: Install completed with results from Tiller: {'namespace': 'ucp', 'release': 'airship-ingress', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",68d3ee89,armada.handlers.chart_deploy <*> <*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,"['[-] [chart=ucp-ingress]:', ""'ucp',"", ""'airship-ingress',""]"
266,2019-08-23,22:38:52.756,9,INFO,"armada.handlers.wait [-] [chart=ucp-ingress]: Waiting for resource type=job, namespace=ucp labels=release_group=airship-ingress required=False for 281s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-ingress]:', 'job,', 'ucp', 'airship-ingress', 'False', '281s\x1b[00m']"
267,2019-08-23,22:38:52.759,9,INFO,"armada.handlers.wait [-] [chart=ucp-ingress]: Waiting for resource type=pod, namespace=ucp labels=release_group=airship-ingress required=True for 281s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-ingress]:', 'pod,', 'ucp', 'airship-ingress', 'True', '281s\x1b[00m']"
268,2019-08-23,22:38:55.362,9,INFO,armada.handlers.test [-] [chart=ucp-ingress]: RUNNING: airship-ingress tests with timeout=300s[00m,fb8fd46c,armada.handlers.test <*> <*> RUNNING <*> tests with timeout 300s[00m,"['[-] [chart=ucp-ingress]:', 'airship-ingress']"
269,2019-08-23,22:38:55.375,9,INFO,"armada.handlers.tiller [-] [chart=ucp-ingress]: Running Helm test: release=airship-ingress, timeout=300[00m",33125623,armada.handlers.tiller <*> <*> Running Helm test release <*> timeout 300[00m,"['[-] [chart=ucp-ingress]:', 'airship-ingress,']"
